-122.13,38.02,5.50
-122.53,37.97,3.00
-121.75,36.76,2.50
-121.92,36.62,2.00
-121.66,36.68,3.50
-122.42,37.77,5.00
-122.42,37.77,6.50
-121.27,38.13,5.00
-121.29,37.96,6.00
-121.29,37.96,5.30
-122.16,37.44,4.80
-121.65,37.13,6.80
-122.03,36.97,5.50
-121.76,36.91,4.50
-122.27,38.1,4.00
-121.97,38.52,4.00
-121,37.64,5.40
-122.12,37.13,5.30
-122.28,37.78,2.50
-122.27,37.87,4.50
-122.27,37.8,4.90
-122.16,37.73,2.50
-121.81,38,3.50
-122.29,38.3,3.50
-121.49,38.58,5.40
-121.4,36.85,1.50
-122.24,37.49,3.00
-121.71,37.19,6.40
-121.56,37,3.50
-121.64,37.34,6.50
-121.96,37.24,7.00
-121.67,37.15,5.30
-122.14,37.44,2.50
-121.89,37.34,6.80
-121.61,37.08,5.00
-121.96,37.35,6.80
-122.17,37.43,4.80
-121.43,37.74,5.30